Id,Tipo,Intento,Nota,Tiempo,Aprobado,Distinguido,Duracion
955,A,1,70,7.921392448624829,TRUE,FALSE,0.9158924486255273
925,B,1,68,7.921804869009065,TRUE,FALSE,0.9163048690097639
525,A,1,72,7.922677009031759,TRUE,FALSE,0.9171770090324571
768,B,1,69,7.922752558341017,TRUE,FALSE,0.9172525583417155
538,C,1,51,7.923859330625419,FALSE,FALSE,0.9183593306261173
917,B,1,67,7.924897679244168,TRUE,FALSE,0.9193976792448666
88,C,1,50,7.925916434156534,FALSE,FALSE,0.9204164341572323
788,A,1,75,7.926057869241049,TRUE,FALSE,0.9205578692417475
844,A,1,72,7.926162635299988,TRUE,FALSE,0.9206626353006868
926,C,1,51,7.926343956714845,FALSE,FALSE,0.9208439567155438
715,B,1,66,7.926479304340319,TRUE,FALSE,0.9209793043410173
1073,A,1,65,7.926692746437766,TRUE,FALSE,0.9211927464384644
756,A,1,79,7.926853343651601,TRUE,TRUE,0.9213533436522994
628,C,1,50,7.92685739287117,FALSE,FALSE,0.9213573928718688
541,A,1,71,7.927785900541494,TRUE,FALSE,0.9222859005421924
691,A,1,73,7.928424841615197,TRUE,FALSE,0.9229248416158953
183,B,1,67,7.928528388787527,TRUE,FALSE,0.9230283887882251
989,B,1,61,7.928679989745433,TRUE,FALSE,0.9231799897461315
1142,C,1,46,7.929687783656846,FALSE,FALSE,0.9241877836575441
219,A,1,66,7.929769192047388,TRUE,FALSE,0.9242691920480866
87,B,1,74,7.930206382978213,TRUE,FALSE,0.9247063829789113
868,C,1,46,7.930784049494832,FALSE,FALSE,0.9252840494955308
258,C,1,56,7.930900249564729,TRUE,FALSE,0.9254002495654277
581,C,1,48,7.931616872825543,FALSE,FALSE,0.9261168728262419
897,B,1,67,7.932678444267367,TRUE,FALSE,0.9271784442680655
348,A,1,77,7.933509397178568,TRUE,TRUE,0.9280093971792667
892,C,1,51,7.933599980995496,FALSE,FALSE,0.9280999809961941
513,B,1,73,7.933706819443614,TRUE,FALSE,0.9282068194443127
357,A,1,80,7.93378732502606,TRUE,TRUE,0.9282873250267585
515,C,1,39,7.93458094001835,FALSE,FALSE,0.9290809400190483
12,C,1,60,7.934941095325485,TRUE,FALSE,0.9294410953261831
227,A,1,75,7.9354508588403405,TRUE,FALSE,0.929950858841039
249,A,1,75,7.936314575963479,TRUE,FALSE,0.9308145759641775
700,B,1,60,7.936579881192301,TRUE,FALSE,0.9310798811929999
473,C,1,48,7.937959637558379,FALSE,FALSE,0.9324596375590772
408,C,1,50,7.938070620606595,FALSE,FALSE,0.9325706206072937
906,C,1,54,7.938336308237922,FALSE,FALSE,0.9328363082386204
1017,B,1,66,7.9386250059214944,TRUE,FALSE,0.9331250059221929
419,C,1,56,7.938650903011876,TRUE,FALSE,0.9331509030125744
448,A,1,77,7.938873298164253,TRUE,TRUE,0.9333732981649518
299,C,1,46,7.9398200468713185,FALSE,FALSE,0.934320046872017
345,A,1,72,7.940793733447208,TRUE,FALSE,0.9352937334479066
571,B,1,64,7.941532530127006,TRUE,FALSE,0.9360325301277044
769,C,1,53,7.941700504776236,FALSE,FALSE,0.9362005047769344
1178,B,1,69,7.942389087154879,TRUE,FALSE,0.9368890871555777
254,C,1,52,7.9426043259954895,FALSE,FALSE,0.937104325996188
551,C,1,51,7.943537453367753,FALSE,FALSE,0.9380374533684517
241,A,1,75,7.9436484956568165,TRUE,FALSE,0.938148495657515
890,C,1,55,7.94387884211028,TRUE,FALSE,0.9383788421109784
866,A,1,75,7.943993802473415,TRUE,FALSE,0.9384938024741132
170,C,1,51,7.94482265975239,FALSE,FALSE,0.9393226597530884
814,B,1,69,7.944895348995487,TRUE,FALSE,0.9393953489961859
231,C,1,54,7.944947219788446,FALSE,FALSE,0.9394472197891446
315,A,1,72,7.9469435210303345,TRUE,FALSE,0.941443521031033
23,A,1,80,7.94778452317405,TRUE,TRUE,0.9422845231747488
661,C,1,61,7.948233300485299,TRUE,FALSE,0.9427333004859975
22,C,1,53,7.9482526200699795,FALSE,FALSE,0.942752620070678
1139,B,1,74,7.948550168213842,TRUE,FALSE,0.9430501682145405
556,B,1,68,7.948834691211232,TRUE,FALSE,0.9433346912119305
73,A,1,69,7.949107671815,TRUE,FALSE,0.9436076718156983
659,C,1,48,7.949378250763402,FALSE,FALSE,0.9438782507641008
77,B,1,71,7.949459049727011,TRUE,FALSE,0.9439590497277095
260,B,1,64,7.9504735847476695,TRUE,FALSE,0.944973584748368
653,B,1,65,7.950721266657638,TRUE,FALSE,0.9452212666583364
1111,B,1,63,7.950810533147887,TRUE,FALSE,0.9453105331485858
89,A,1,84,7.95101662144225,TRUE,TRUE,0.9455166214429482
976,C,1,62,7.951026673061278,TRUE,FALSE,0.9455266730619769
152,B,1,71,7.951175594422239,TRUE,FALSE,0.9456755944229371
1093,A,1,78,7.951327053317073,TRUE,TRUE,0.9458270533177711
270,C,1,43,7.95186452087728,FALSE,FALSE,0.9463645208779781
1196,C,1,60,7.952303868543822,TRUE,FALSE,0.9468038685445208
640,B,1,74,7.952568127991981,TRUE,FALSE,0.9470681279926794
712,A,1,81,7.954369963223144,TRUE,TRUE,0.9488699632238422
347,C,1,53,7.954452573991148,FALSE,FALSE,0.9489525739918463
53,C,1,51,7.954752727182495,FALSE,FALSE,0.9492527271831932
93,C,1,49,7.954769803862291,FALSE,FALSE,0.9492698038629896
826,A,1,70,7.954901453038474,TRUE,FALSE,0.9494014530391723
427,A,1,81,7.955443186521734,TRUE,TRUE,0.9499431865224324
793,B,1,64,7.955782045748492,TRUE,FALSE,0.9502820457491907
317,A,1,75,7.9562769233489234,TRUE,FALSE,0.9507769233496219
422,B,1,60,7.957417009070923,TRUE,FALSE,0.9519170090716216
114,B,1,60,7.957909450356965,TRUE,FALSE,0.9524094503576634
677,B,1,73,7.957935615078895,TRUE,FALSE,0.9524356150795938
1179,A,1,78,7.958461280712072,TRUE,TRUE,0.9529612807127705
1166,B,1,64,7.958761851543386,TRUE,FALSE,0.9532618515440845
438,A,1,66,7.9596963132680685,TRUE,FALSE,0.954196313268767
150,A,1,72,7.95989560918315,TRUE,FALSE,0.9543956091838481
220,A,1,72,7.961315931122954,TRUE,FALSE,0.9558159311236523
58,A,1,74,7.962598057161813,TRUE,FALSE,0.9570980571625114
207,C,1,48,7.9631797784422815,FALSE,FALSE,0.95767977844298
401,A,1,74,7.964088132299366,TRUE,FALSE,0.9585881323000649
1187,C,1,48,7.96424380624012,FALSE,FALSE,0.9587438062408182
943,A,1,77,7.964346928496525,TRUE,TRUE,0.9588469284972234
1067,B,1,70,7.964515437299269,TRUE,FALSE,0.9590154372999677
470,C,1,53,7.965511960941512,FALSE,FALSE,0.9600119609422109
765,B,1,66,7.965729806859599,TRUE,FALSE,0.9602298068602977
28,B,1,69,7.96632380497249,TRUE,FALSE,0.9608238049731881
54,C,1,61,7.966831263514905,TRUE,FALSE,0.9613312635156035
1156,C,1,51,7.9668965573000605,FALSE,FALSE,0.961396557300759
74,C,1,50,7.966962339949532,FALSE,FALSE,0.9614623399502307
123,B,1,63,7.967059249876911,TRUE,FALSE,0.9615592498776095
597,C,1,48,7.967068130572443,FALSE,FALSE,0.9615681305731414
745,A,1,78,7.9683077136360225,TRUE,TRUE,0.962807713636721
642,B,1,66,7.968318645409454,TRUE,FALSE,0.9628186454101524
718,C,1,59,7.968634646182181,TRUE,FALSE,0.9631346461828798
387,A,1,75,7.969952807070513,TRUE,FALSE,0.9644528070712113
380,C,1,49,7.971280844169087,FALSE,FALSE,0.9657808441697853
90,A,1,78,7.971539136295178,TRUE,TRUE,0.9660391362958762
105,A,1,79,7.97201743239566,TRUE,TRUE,0.9665174323963583
986,A,1,66,7.972481529399374,TRUE,FALSE,0.9669815294000728
577,C,1,51,7.9739146755346155,FALSE,FALSE,0.968414675535314
938,B,1,64,7.974993695552257,TRUE,FALSE,0.9694936955529556
428,A,1,72,7.9749974115948135,TRUE,FALSE,0.969497411595512
350,C,1,53,7.9752958761346235,FALSE,FALSE,0.969795876135322
542,A,1,70,7.97538658544363,TRUE,FALSE,0.9698865854443284
820,B,1,64,7.976068812266021,TRUE,FALSE,0.9705688122667198
936,B,1,67,7.976087175386056,TRUE,FALSE,0.9705871753867541
590,B,1,66,7.976949376065022,TRUE,FALSE,0.9714493760657206
446,B,1,72,7.978033032522944,TRUE,FALSE,0.9725330325236428
696,B,1,62,7.978499134773301,TRUE,FALSE,0.9729991347739997
1118,B,1,65,7.978642626378132,TRUE,FALSE,0.9731426263788308
1185,C,1,55,7.978767426960985,TRUE,FALSE,0.9732674269616837
1140,B,1,69,7.979049178436981,TRUE,FALSE,0.9735491784376791
824,A,1,72,7.979353767947032,TRUE,FALSE,0.9738537679477304
813,C,1,47,7.980020953720668,FALSE,FALSE,0.9745209537213668
736,A,1,72,7.980388438991213,TRUE,FALSE,0.9748884389919112
392,B,1,65,7.980524872255046,TRUE,FALSE,0.9750248722557444
658,A,1,71,7.980556990580226,TRUE,FALSE,0.9750569905809243
548,A,1,77,7.981261534987425,TRUE,TRUE,0.9757615349881235
274,B,1,67,7.982045835291501,TRUE,FALSE,0.9765458352921996
773,C,1,59,7.983289784351655,TRUE,FALSE,0.9777897843523533
179,B,1,61,7.983366966996982,TRUE,FALSE,0.9778669669976807
1189,C,1,52,7.984080763289967,FALSE,FALSE,0.9785807632906653
1082,A,1,74,7.9843276984356635,TRUE,FALSE,0.978827698436362
132,A,1,73,7.984717829640431,TRUE,FALSE,0.9792178296411294
301,C,1,44,7.98490798873172,FALSE,FALSE,0.9794079887324187
291,A,1,77,7.984915574597835,TRUE,TRUE,0.9794155745985336
584,A,1,74,7.985530664209364,TRUE,FALSE,0.9800306642100622
47,A,1,77,7.985940508388012,TRUE,TRUE,0.9804405083887104
521,B,1,67,7.986375364689593,TRUE,FALSE,0.9808753646902915
1147,C,1,59,7.9864334118392435,TRUE,FALSE,0.980933411839942
578,B,1,70,7.986573563415732,TRUE,FALSE,0.9810735634164303
1181,A,1,70,7.987442659312364,TRUE,FALSE,0.9819426593130629
830,A,1,75,7.987664427706477,TRUE,FALSE,0.9821644277071755
341,B,1,68,7.98770058806258,TRUE,FALSE,0.9822005880632787
980,C,1,62,7.988934831992083,TRUE,FALSE,0.9834348319927813
327,A,1,67,7.989529478454642,TRUE,FALSE,0.9840294784553407
1144,B,1,59,7.989551838058105,TRUE,FALSE,0.9840518380588037
76,B,1,64,7.989809524384327,TRUE,FALSE,0.9843095243850257
612,A,1,76,7.990646389880567,TRUE,TRUE,0.9851463898812653
511,B,1,75,7.990847245579062,TRUE,FALSE,0.9853472455797601
842,B,1,68,7.991375553076068,TRUE,FALSE,0.9858755530767667
373,A,1,74,7.991623442940181,TRUE,FALSE,0.9861234429408796
1162,A,1,73,7.991670753599465,TRUE,FALSE,0.9861707536001632
37,B,1,68,7.992081795720878,TRUE,FALSE,0.9865817957215768
109,A,1,80,7.99329274100819,TRUE,TRUE,0.9877927410088887
714,C,1,41,7.9935325368533086,FALSE,FALSE,0.988032536854007
711,A,1,80,7.993626613377273,TRUE,TRUE,0.9881266133779718
965,A,1,76,7.9942836791015,TRUE,TRUE,0.9887836791021982
779,B,1,61,7.9946877179791045,TRUE,FALSE,0.989187717979803
1059,C,1,57,7.994947735009191,TRUE,FALSE,0.9894477350098896
668,C,1,56,7.9955279513851565,TRUE,FALSE,0.990027951385855
1098,B,1,67,7.996782541737048,TRUE,FALSE,0.9912825417377462
533,B,1,74,7.99721526479334,TRUE,FALSE,0.9917152647940384
899,B,1,64,7.997919040160923,TRUE,FALSE,0.9924190401616215
334,C,1,57,7.998852020522463,TRUE,FALSE,0.9933520205231616
977,C,1,54,7.999082354828715,FALSE,FALSE,0.9935823548294138
395,C,1,54,8.00017296027363,FALSE,FALSE,0.9946729602743289
40,A,1,77,8.001210894584801,TRUE,TRUE,0.9957108945854998
425,C,1,52,8.001288122544793,FALSE,FALSE,0.9957881225454912
663,B,1,60,8.001375342482788,TRUE,FALSE,0.9958753424834867
349,B,1,68,8.001708330688416,TRUE,FALSE,0.9962083306891145
443,C,1,45,8.001819465680455,FALSE,FALSE,0.9963194656811538
386,B,1,69,8.002558702206443,TRUE,FALSE,0.9970587022071413
128,B,1,57,8.003525128991896,TRUE,FALSE,0.9980251289925945
649,B,1,66,8.004605499652826,TRUE,FALSE,0.999105499653524
339,A,1,79,8.004680157009716,TRUE,TRUE,0.9991801570104144
383,A,1,76,8.00484286349456,TRUE,TRUE,0.9993428634952579
948,B,1,67,8.005050907286204,TRUE,FALSE,0.9995509072869027
456,A,1,81,8.005654918662913,TRUE,TRUE,1.0001549186636112
583,C,1,50,8.005666028529959,FALSE,FALSE,1.000166028530657
692,C,1,51,8.006070837283914,FALSE,FALSE,1.000570837284613
489,A,1,73,8.00634831865682,TRUE,FALSE,1.0008483186575177
1154,A,1,75,8.006546921275003,TRUE,FALSE,1.0010469212757016
442,C,1,48,8.006766337100998,FALSE,FALSE,1.001266337101697
665,C,1,51,8.00683952216059,FALSE,FALSE,1.0013395221612882
796,B,1,75,8.007124421888875,TRUE,FALSE,1.0016244218895736
807,C,1,62,8.007837991033739,TRUE,FALSE,1.0023379910344374
1167,A,1,71,8.008127726829116,TRUE,FALSE,1.0026277268298145
1094,C,1,44,8.00835521134286,FALSE,FALSE,1.002855211343558
411,B,1,59,8.009923167246598,TRUE,FALSE,1.004423167247296
961,B,1,69,8.010253481996187,TRUE,FALSE,1.004753481996886
555,B,1,71,8.010581295704469,TRUE,FALSE,1.0050812957051676
1138,C,1,50,8.010587139189738,FALSE,FALSE,1.0050871391904366
1044,C,1,56,8.010697753848945,TRUE,FALSE,1.005197753849643
1014,C,1,49,8.011383978540835,FALSE,FALSE,1.005883978541533
741,C,1,53,8.012015413805784,FALSE,FALSE,1.0065154138064827
209,B,1,58,8.012173155646451,TRUE,FALSE,1.0066731556471495
557,A,1,77,8.012251483767614,TRUE,TRUE,1.006751483768312
203,A,1,76,8.012365129277896,TRUE,TRUE,1.0068651292785944
11,C,1,54,8.01256010403813,FALSE,FALSE,1.0070601040388283
361,B,1,65,8.012937245770445,TRUE,FALSE,1.0074372457711434
154,B,1,69,8.012967557235243,TRUE,FALSE,1.007467557235941
629,A,1,79,8.013136990837666,TRUE,TRUE,1.007636990838364
1176,B,1,66,8.013803503654344,TRUE,FALSE,1.0083035036550427
598,A,1,77,8.014802257486735,TRUE,TRUE,1.009302257487434
751,C,1,42,8.015189537694823,FALSE,FALSE,1.0096895376955217
1039,C,1,40,8.015316584816901,FALSE,FALSE,1.0098165848175995
1032,B,1,64,8.015341444046499,TRUE,FALSE,1.009841444047197
1128,C,1,55,8.015616163840605,TRUE,FALSE,1.0101161638413032
766,C,1,57,8.015660344230128,TRUE,FALSE,1.010160344230826
909,C,1,58,8.015678782034229,TRUE,FALSE,1.0101787820349273
16,C,1,56,8.015814956255781,TRUE,FALSE,1.0103149562564795
1104,B,1,75,8.016121537082654,TRUE,FALSE,1.0106215370833525
1016,A,1,75,8.016538067437068,TRUE,FALSE,1.0110380674377666
510,B,1,71,8.017631020760746,TRUE,FALSE,1.0121310207614442
480,B,1,69,8.017869642357255,TRUE,FALSE,1.0123696423579531
939,B,1,67,8.017911900529725,TRUE,FALSE,1.0124119005304237
287,A,1,78,8.017952392816369,TRUE,TRUE,1.0124523928170674
596,A,1,78,8.018122628782294,TRUE,TRUE,1.0126226287829923
905,A,1,72,8.018193364659965,TRUE,FALSE,1.012693364660663
1086,C,1,47,8.018279951742443,FALSE,FALSE,1.0127799517431413
755,A,1,72,8.01889819033022,TRUE,FALSE,1.0133981903309177
858,A,1,73,8.019296486116218,TRUE,FALSE,1.0137964861169166
1151,A,1,70,8.021041297477495,TRUE,FALSE,1.0155412974781939
1074,A,1,73,8.021238986333628,TRUE,FALSE,1.015738986334327
242,B,1,60,8.02133591681195,TRUE,FALSE,1.015835916812648
859,B,1,64,8.021392409591499,TRUE,FALSE,1.0158924095921975
256,B,1,64,8.02154991520365,TRUE,FALSE,1.0160499152043485
1141,A,1,76,8.022127830547106,TRUE,TRUE,1.0166278305478045
1145,C,1,51,8.022449096024502,FALSE,FALSE,1.0169490960252006
540,A,1,77,8.023814105159545,TRUE,TRUE,1.0183141051602433
589,B,1,71,8.024319572497916,TRUE,FALSE,1.0188195724986144
450,B,1,65,8.02500460781448,TRUE,FALSE,1.019504607815179
524,C,1,53,8.025086313817155,FALSE,FALSE,1.0195863138178538
1106,B,1,62,8.025862972943287,TRUE,FALSE,1.0203629729439854
1183,B,1,67,8.026372533255199,TRUE,FALSE,1.020872533255897
226,A,1,72,8.026489109495742,TRUE,FALSE,1.0209891094964405
927,B,1,66,8.027097944515845,TRUE,FALSE,1.021597944516543
851,C,1,47,8.027352434408385,FALSE,FALSE,1.0218524344090838
292,A,1,79,8.027527231752174,TRUE,TRUE,1.0220272317528725
933,A,1,84,8.027865992386069,TRUE,TRUE,1.0223659923867672
153,B,1,69,8.028028980337695,TRUE,FALSE,1.022528980338393
828,B,1,66,8.02861758158906,TRUE,FALSE,1.0231175815897586
962,A,1,67,8.028636989904044,TRUE,FALSE,1.0231369899047422
15,C,1,39,8.028854122982011,FALSE,FALSE,1.0233541229827097
1190,A,1,74,8.02925999207946,TRUE,FALSE,1.0237599920801586
512,B,1,67,8.029698425667448,TRUE,FALSE,1.0241984256681462
1097,C,1,49,8.029894603892899,FALSE,FALSE,1.0243946038935974
635,B,1,62,8.030396643483982,TRUE,FALSE,1.0248966434846807
607,C,1,59,8.030426785247982,TRUE,FALSE,1.024926785248681
407,C,1,41,8.031506717987213,FALSE,FALSE,1.0260067179879115
544,B,1,63,8.031753230941831,TRUE,FALSE,1.0262532309425296
1061,C,1,55,8.032577650203166,TRUE,FALSE,1.0270776502038643
1069,B,1,63,8.032670326527295,TRUE,FALSE,1.027170326527994
924,A,1,78,8.033061727051972,TRUE,TRUE,1.027561727052671
762,A,1,78,8.033280007817666,TRUE,TRUE,1.0277800078183645
558,B,1,71,8.03395326764803,TRUE,FALSE,1.0284532676487288
329,C,1,56,8.03405262020533,TRUE,FALSE,1.0285526202060282
895,A,1,76,8.034630976460903,TRUE,TRUE,1.0291309764616017
261,C,1,51,8.036265604372602,FALSE,FALSE,1.0307656043733004
112,C,1,45,8.036790037589526,FALSE,FALSE,1.0312900375902245
137,C,1,59,8.037978971377015,TRUE,FALSE,1.0324789713777136
1077,A,1,75,8.038137933806865,TRUE,FALSE,1.032637933807564
582,C,1,56,8.038545549185073,TRUE,FALSE,1.033045549185772
424,B,1,63,8.03884020276746,TRUE,FALSE,1.0333402027681586
1132,C,1,51,8.039324954432232,FALSE,FALSE,1.03382495443293
981,C,1,42,8.03957882425675,FALSE,FALSE,1.034078824257449
237,B,1,63,8.040588386553281,TRUE,FALSE,1.03508838655398
211,B,1,70,8.040637348760356,TRUE,FALSE,1.0351373487610545
1072,A,1,80,8.040897935923567,TRUE,TRUE,1.0353979359242658
488,A,1,76,8.041140121236822,TRUE,TRUE,1.0356401212375204
268,C,1,55,8.041400033969694,TRUE,FALSE,1.0359000339703925
286,C,1,50,8.041495811401546,FALSE,FALSE,1.0359958114022447
417,C,1,55,8.041793541546213,TRUE,FALSE,1.036293541546911
412,B,1,68,8.04189972408858,TRUE,FALSE,1.0363997240892786
625,C,1,60,8.042241491948516,TRUE,FALSE,1.0367414919492148
993,A,1,76,8.042839095192903,TRUE,TRUE,1.0373390951936017
285,C,1,57,8.042918377905153,TRUE,FALSE,1.0374183779058512
800,C,1,51,8.043549271373195,FALSE,FALSE,1.0380492713738931
929,B,1,62,8.043746585943154,TRUE,FALSE,1.0382465859438526
1037,B,1,58,8.044362856526277,TRUE,FALSE,1.0388628565269755
288,C,1,50,8.04484786176181,FALSE,FALSE,1.0393478617625078
1123,B,1,56,8.045801041062077,TRUE,FALSE,1.0403010410627758
1158,C,1,57,8.048231123000733,TRUE,FALSE,1.0427311230014311
652,A,1,74,8.048263526645314,TRUE,FALSE,1.042763526646013
1157,C,1,50,8.049023214429326,FALSE,FALSE,1.0435232144300244
439,B,1,53,8.049724297652574,FALSE,FALSE,1.0442242976532725
875,A,1,75,8.050614964504348,TRUE,FALSE,1.0451149645050464
41,B,1,60,8.050650394605327,TRUE,FALSE,1.0451503946060257
213,A,1,80,8.050675434562436,TRUE,TRUE,1.0451754345631343
195,C,1,48,8.050741209295666,FALSE,FALSE,1.045241209296364
570,A,1,69,8.050807960305974,TRUE,FALSE,1.0453079603066726
273,B,1,57,8.051803354526783,TRUE,FALSE,1.0463033545274811
32,A,1,80,8.052729142960743,TRUE,TRUE,1.0472291429614415
998,B,1,65,8.053646380791179,TRUE,FALSE,1.0481463807918772
678,B,1,67,8.053659224395233,TRUE,FALSE,1.0481592243959312
377,A,1,76,8.053774049538333,TRUE,TRUE,1.0482740495390317
950,C,1,50,8.054214933181356,FALSE,FALSE,1.0487149331820547
403,C,1,59,8.054929830541369,TRUE,FALSE,1.049429830542067
390,B,1,62,8.055377725686412,TRUE,FALSE,1.0498777256871108
792,A,1,69,8.05688202325473,TRUE,FALSE,1.051382023255428
43,A,1,73,8.057144353551848,TRUE,FALSE,1.0516443535525468
886,C,1,49,8.05771086061577,FALSE,FALSE,1.0522108606164693
808,A,1,75,8.058600548156392,TRUE,FALSE,1.05310054815709
1045,A,1,68,8.058767587717739,TRUE,FALSE,1.0532675877184374
810,C,1,58,8.059026547758549,TRUE,FALSE,1.0535265477592475
940,C,1,53,8.059119645211467,FALSE,FALSE,1.0536196452121658
518,A,1,84,8.059134465151146,TRUE,TRUE,1.0536344651518448
138,A,1,77,8.059189751616941,TRUE,TRUE,1.0536897516176396
455,A,1,78,8.059872359735891,TRUE,TRUE,1.0543723597365897
1005,B,1,61,8.060023398797057,TRUE,FALSE,1.0545233987977554
832,C,1,46,8.06033078643668,FALSE,FALSE,1.0548307864373783
1020,A,1,81,8.06087579591258,TRUE,TRUE,1.0553757959132781
667,A,1,78,8.061065188627254,TRUE,TRUE,1.055565188627952
214,B,1,70,8.061566401825985,TRUE,FALSE,1.0560664018266834
466,A,1,72,8.062285293977766,TRUE,FALSE,1.0567852939784643
290,A,1,76,8.062597783951787,TRUE,TRUE,1.0570977839524858
25,C,1,55,8.063513656121359,TRUE,FALSE,1.058013656122057
483,B,1,72,8.063805401510763,TRUE,FALSE,1.0583054015114612
238,C,1,63,8.063859425226838,TRUE,FALSE,1.0583594252275361
71,B,1,56,8.064135900858673,TRUE,FALSE,1.0586359008593718
958,B,1,70,8.064424760159454,TRUE,FALSE,1.0589247601601528
697,B,1,64,8.064445055028045,TRUE,FALSE,1.0589450550287438
982,C,1,52,8.066231617391168,FALSE,FALSE,1.0607316173918662
801,B,1,71,8.066286348788708,TRUE,FALSE,1.0607863487894065
916,A,1,75,8.066345647606795,TRUE,FALSE,1.0608456476074934
532,B,1,72,8.066377206690959,TRUE,FALSE,1.0608772066916572
367,C,1,51,8.066545840509207,FALSE,FALSE,1.0610458405099052
975,B,1,67,8.06703495930924,TRUE,FALSE,1.0615349593099381
4,A,1,76,8.067109113508195,TRUE,TRUE,1.0616091135088936
1180,B,1,59,8.067211378336651,TRUE,FALSE,1.0617113783373497
1163,A,1,81,8.067349132696108,TRUE,TRUE,1.061849132696807
275,C,1,53,8.067509841956053,FALSE,FALSE,1.0620098419567512
1152,A,1,70,8.068263763845607,TRUE,FALSE,1.0627637638463057
418,A,1,71,8.068718665472261,TRUE,FALSE,1.0632186654729594
508,A,1,81,8.068961102391768,TRUE,TRUE,1.0634611023924663
1028,A,1,80,8.069237632887962,TRUE,TRUE,1.0637376328886603
61,A,1,78,8.069894658317935,TRUE,TRUE,1.0643946583186334
1186,B,1,67,8.070742061503552,TRUE,FALSE,1.0652420615042502
191,A,1,78,8.0709657889347,TRUE,TRUE,1.0654657889353985
504,B,1,69,8.070981162367389,TRUE,FALSE,1.065481162368087
660,B,1,65,8.071111703324277,TRUE,FALSE,1.0656117033249757
1200,B,1,76,8.07147433982027,TRUE,TRUE,1.0659743398209685
477,C,1,44,8.071722567197867,FALSE,FALSE,1.0662225671985652
509,A,1,75,8.072173098149506,TRUE,FALSE,1.0666730981502042
969,C,1,46,8.072566373873997,FALSE,FALSE,1.0670663738746953
1188,B,1,57,8.073399010256253,TRUE,FALSE,1.0678990102569514
891,A,1,81,8.07347193244641,TRUE,TRUE,1.067971932447108
748,C,1,55,8.073507697939931,TRUE,FALSE,1.0680076979406294
467,B,1,68,8.073638980797114,TRUE,FALSE,1.068138980797812
861,C,1,48,8.073663927283633,FALSE,FALSE,1.0681639272843313
611,B,1,67,8.073693635946256,TRUE,FALSE,1.0681936359469546
98,A,1,71,8.073870676478691,TRUE,FALSE,1.0683706764793897
991,B,1,68,8.07445291212207,TRUE,FALSE,1.0689529121227679
124,A,1,76,8.075220927432383,TRUE,TRUE,1.0697209274330817
738,C,1,49,8.075500319500861,FALSE,FALSE,1.0700003195015597
13,B,1,60,8.075831261521671,TRUE,FALSE,1.0703312615223695
1124,C,1,51,8.076297750729282,FALSE,FALSE,1.0707977507299802
187,A,1,73,8.076387580123992,TRUE,FALSE,1.0708875801246904
149,B,1,73,8.077121083078964,TRUE,FALSE,1.0716210830796626
619,C,1,52,8.07797103140183,FALSE,FALSE,1.0724710314025288
535,A,1,80,8.078457410345436,TRUE,TRUE,1.0729574103461346
117,A,1,74,8.07866436868062,TRUE,FALSE,1.0731643686813186
500,A,1,78,8.079120538746793,TRUE,TRUE,1.073620538747491
545,C,1,58,8.079177482672094,TRUE,FALSE,1.0736774826727924
208,C,1,53,8.079286597021564,FALSE,FALSE,1.0737865970222629
1195,B,1,66,8.079570172150852,TRUE,FALSE,1.0740701721515507
562,C,1,51,8.079609673986852,FALSE,FALSE,1.0741096739875502
385,B,1,60,8.080634247566195,TRUE,FALSE,1.0751342475668935
337,B,1,65,8.080845164080529,TRUE,FALSE,1.0753451640812273
1170,C,1,47,8.080973599411664,FALSE,FALSE,1.075473599412362
1175,B,1,70,8.081174934264709,TRUE,FALSE,1.0756749342654075
647,A,1,77,8.082288383426203,TRUE,TRUE,1.0767883834269014
744,B,1,66,8.082749925266398,TRUE,FALSE,1.0772499252670968
881,B,1,66,8.083032319875201,TRUE,FALSE,1.0775323198758997
318,A,1,76,8.083336681444052,TRUE,TRUE,1.0778366814447509
1,C,1,48,8.08383948325718,FALSE,FALSE,1.0783394832578779
35,A,1,84,8.084887688884919,TRUE,TRUE,1.0793876888856175
398,C,1,51,8.085390005519002,FALSE,FALSE,1.079890005519701
1015,A,1,79,8.085622497601435,TRUE,TRUE,1.080122497602133
651,C,1,54,8.085820075753873,FALSE,FALSE,1.080320075754571
190,C,1,59,8.08634661727774,TRUE,FALSE,1.0808466172784392
972,A,1,79,8.08902369327916,TRUE,TRUE,1.083523693279858
476,A,1,78,8.089462958396325,TRUE,TRUE,1.0839629583970236
1143,C,1,54,8.089845189180778,FALSE,FALSE,1.0843451891814766
520,A,1,73,8.090000922555191,TRUE,FALSE,1.0845009225558897
888,A,1,73,8.09037210383758,TRUE,FALSE,1.0848721038382791
812,A,1,72,8.092379258814617,TRUE,FALSE,1.0868792588153156
576,C,1,52,8.093362554554915,FALSE,FALSE,1.0878625545556133
633,A,1,70,8.093656125816779,TRUE,FALSE,1.088156125817477
113,A,1,74,8.094344846678723,TRUE,FALSE,1.0888448466794216
184,B,1,74,8.095140500965499,TRUE,FALSE,1.0896405009661976
1089,B,1,64,8.095825146352581,TRUE,FALSE,1.0903251463532797
452,C,1,51,8.095958752506704,FALSE,FALSE,1.090458752507402
82,C,1,49,8.0961905958211,FALSE,FALSE,1.0906905958217976
857,A,1,70,8.098584542975004,TRUE,FALSE,1.0930845429757028
523,B,1,63,8.098684343363857,TRUE,FALSE,1.0931843433645554
